Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
WomenWhoStutter,97,14,39144320,39192320,True,Pamela Mertz,0.5349239110946655,,train,test,test,0,0,1,1,1,0,0,0,0,0,0,1
WomenWhoStutter,97,15,39174720,39222720,True,Pamela Mertz,0.4454469084739685,,train,test,test,0,0,0,1,2,0,0,0,0,0,0,0
WomenWhoStutter,97,16,39443200,39491200,True,Pamela Mertz,0.4907203316688537,,train,test,test,0,0,0,1,2,0,0,0,0,1,0,0
WomenWhoStutter,97,17,39469600,39517600,True,Pamela Mertz,0.4355197548866272,,train,test,test,0,0,0,1,1,1,0,0,0,1,0,0
WomenWhoStutter,97,18,3344160,3392160,False,WomenWhoStutter_97_1,0.5933099389076233,train,test,train,dev,0,0,1,1,0,0,0,1,2,1,0,0
WomenWhoStutter,97,19,3543360,3591360,True,Pamela Mertz,0.4327532947063446,,train,test,test,0,0,1,1,0,0,0,1,1,1,0,0
WomenWhoStutter,97,20,3570400,3618400,False,WomenWhoStutter_97_1,0.5858960747718811,train,test,train,dev,0,0,0,0,0,0,0,2,3,2,0,0
WomenWhoStutter,97,21,4801600,4849600,True,Pamela Mertz,0.4611433446407318,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0
WomenWhoStutter,97,22,4829440,4877440,True,Pamela Mertz,0.2661213278770447,,train,test,test,0,0,2,2,0,0,0,0,0,0,0,0
WomenWhoStutter,97,23,5166080,5214080,True,Pamela Mertz,0.5573371648788452,,train,test,test,0,0,0,2,0,0,1,0,1,1,0,0
WomenWhoStutter,97,24,5191360,5239360,True,Pamela Mertz,0.575836181640625,,train,test,test,0,0,0,1,2,2,0,1,0,0,0,0
WomenWhoStutter,97,25,5250720,5298720,True,Pamela Mertz,0.4373911917209625,,train,test,test,0,0,0,1,0,0,1,3,2,2,0,0
WomenWhoStutter,97,26,5276480,5324480,True,Pamela Mertz,0.2533513307571411,,train,test,test,0,0,1,1,2,0,0,1,0,0,0,0
WomenWhoStutter,97,27,5550240,5598240,True,Pamela Mertz,0.5696577429771423,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,28,5579680,5627680,True,Pamela Mertz,0.5202065110206604,,train,test,test,0,0,0,0,3,0,1,1,0,0,0,0
WomenWhoStutter,97,29,5909280,5957280,True,Pamela Mertz,0.5244532227516174,,train,test,test,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,97,30,5939040,5987040,False,WomenWhoStutter_97_1,0.2541645765304565,train,test,train,dev,0,0,0,1,0,0,0,0,2,2,0,0
WomenWhoStutter,97,31,5948160,5996160,False,WomenWhoStutter_97_1,0.4789799749851227,train,test,train,dev,0,0,1,0,0,1,0,0,2,1,0,0
WomenWhoStutter,97,32,6457440,6505440,True,Pamela Mertz,0.5779186487197876,,train,test,test,0,0,0,1,1,2,0,0,0,0,0,0
WomenWhoStutter,97,33,6484800,6532800,False,WomenWhoStutter_97_1,0.3874361217021942,train,test,train,dev,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,34,6527680,6575680,False,WomenWhoStutter_97_1,0.6549891829490662,train,test,train,dev,0,0,0,1,0,2,0,0,0,0,0,0
WomenWhoStutter,97,35,435040,483040,False,WomenWhoStutter_97_1,0.6380708813667297,train,test,train,dev,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,97,36,470240,518240,False,WomenWhoStutter_97_1,0.6192458271980286,train,test,train,dev,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,97,37,6558880,6606880,False,WomenWhoStutter_97_1,0.5137691497802734,train,test,train,dev,0,0,0,2,3,2,0,0,0,0,0,0
WomenWhoStutter,97,38,7333920,7381920,True,Pamela Mertz,0.4509671926498413,,train,test,test,0,0,0,1,0,3,0,3,0,1,0,0
WomenWhoStutter,97,39,7361600,7409600,True,Pamela Mertz,0.5861048698425293,,train,test,test,0,0,0,3,2,0,0,2,0,0,0,0
WomenWhoStutter,97,40,7749920,7797920,True,Pamela Mertz,0.479260116815567,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,97,41,7776960,7824960,True,Pamela Mertz,0.5885223150253296,,train,test,test,0,0,0,1,3,0,0,0,0,0,0,0
WomenWhoStutter,97,42,7841920,7889920,True,Pamela Mertz,0.5694023966789246,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,43,7866880,7914880,True,Pamela Mertz,0.6072705388069153,,train,test,test,0,0,0,1,3,0,0,0,0,0,0,0
WomenWhoStutter,97,44,8034240,8082240,True,Pamela Mertz,0.4961140155792236,,train,test,test,0,0,0,2,2,0,0,0,0,0,0,0
WomenWhoStutter,97,45,8071360,8119360,True,Pamela Mertz,0.3471864461898803,,train,test,test,0,0,0,1,2,0,0,0,0,0,0,0
WomenWhoStutter,97,46,8116480,8164480,True,Pamela Mertz,0.5370391011238098,,train,test,test,0,0,0,1,3,3,1,0,0,0,0,0
WomenWhoStutter,97,47,8141920,8189920,True,Pamela Mertz,0.5354762673377991,,train,test,test,0,0,0,1,3,0,0,0,0,0,0,0
WomenWhoStutter,97,48,8183360,8231360,True,Pamela Mertz,0.4591725766658783,,train,test,test,0,0,1,0,0,2,0,0,0,0,0,0
WomenWhoStutter,97,49,8208640,8256640,True,Pamela Mertz,0.5620173215866089,,train,test,test,0,0,0,1,3,2,1,0,0,1,0,0
WomenWhoStutter,97,50,8428800,8476800,True,Pamela Mertz,0.5712807774543762,,train,test,test,0,0,0,0,3,0,0,1,0,0,0,0
WomenWhoStutter,97,51,8453920,8501920,True,Pamela Mertz,0.41264209151268,,train,test,test,0,0,0,1,2,0,0,3,0,0,0,0
WomenWhoStutter,97,52,8535680,8583680,True,Pamela Mertz,0.5004591345787048,,train,test,test,0,0,0,2,1,1,0,0,0,0,0,0
WomenWhoStutter,97,53,8562080,8610080,True,Pamela Mertz,0.257793515920639,,train,test,test,0,0,0,2,1,0,0,0,0,0,0,0
WomenWhoStutter,97,54,8937120,8985120,True,Pamela Mertz,0.3693404793739319,,train,test,test,0,0,0,0,0,0,0,1,3,2,0,0
WomenWhoStutter,97,55,8966400,9014400,False,WomenWhoStutter_97_1,0.5518473386764526,train,test,train,dev,0,0,0,0,0,3,0,0,0,0,0,0
WomenWhoStutter,97,56,556480,604480,False,WomenWhoStutter_97_1,0.6166085600852966,train,test,train,dev,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,57,581920,629920,False,WomenWhoStutter_97_1,0.6599479913711548,train,test,train,dev,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,58,10805760,10853760,True,Pamela Mertz,0.6023998260498047,,train,test,test,0,0,0,1,0,3,0,1,0,0,0,0
WomenWhoStutter,97,59,10831520,10879520,True,Pamela Mertz,0.5551217198371887,,train,test,test,0,0,0,2,2,3,0,0,0,0,0,0
WomenWhoStutter,97,60,11081280,11129280,True,Pamela Mertz,0.5736374258995056,,train,test,test,0,0,0,0,0,3,0,1,0,0,0,0
WomenWhoStutter,97,61,11106560,11154560,True,Pamela Mertz,0.6004968285560608,,train,test,test,0,0,0,1,0,0,0,0,2,2,0,0
WomenWhoStutter,97,62,11808320,11856320,False,WomenWhoStutter_97_1,0.5133505463600159,train,test,train,dev,0,0,0,0,0,0,0,0,3,2,0,0
WomenWhoStutter,97,63,11840480,11888480,False,WomenWhoStutter_97_1,0.5642597079277039,train,test,train,dev,0,0,0,1,0,0,0,3,2,0,0,0
WomenWhoStutter,97,64,12095200,12143200,False,WomenWhoStutter_97_1,0.5015393495559692,train,test,train,dev,0,0,0,1,2,1,0,2,0,1,0,0
WomenWhoStutter,97,65,12126240,12174240,False,WomenWhoStutter_97_1,0.5841721892356873,train,test,train,dev,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,97,66,12325600,12373600,False,WomenWhoStutter_97_1,0.6439035534858704,train,test,train,dev,0,0,0,1,0,0,0,1,2,2,0,0
WomenWhoStutter,97,67,12351200,12399200,False,WomenWhoStutter_97_1,0.6017277240753174,train,test,train,dev,0,0,0,0,0,0,0,1,3,1,0,0
WomenWhoStutter,97,68,12714720,12762720,True,Pamela Mertz,0.3694536387920379,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0
WomenWhoStutter,97,69,12739840,12787840,True,Pamela Mertz,0.5600113272666931,,train,test,test,0,0,0,2,3,1,0,0,0,0,0,0
WomenWhoStutter,97,70,13079360,13127360,True,Pamela Mertz,0.2612963020801544,,train,test,test,0,0,0,0,0,1,0,1,2,0,0,0
WomenWhoStutter,97,71,13104320,13152320,False,WomenWhoStutter_97_1,0.5759530067443848,train,test,train,dev,0,0,0,1,0,3,0,0,1,1,0,0
WomenWhoStutter,97,72,14103520,14151520,True,Pamela Mertz,0.4761118292808532,,train,test,test,0,0,0,0,0,0,0,0,3,3,0,0
WomenWhoStutter,97,73,14129120,14177120,True,Pamela Mertz,0.3838150799274444,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0
WomenWhoStutter,97,74,15071200,15119200,False,WomenWhoStutter_97_1,0.6581024527549744,train,test,train,dev,0,0,0,0,0,0,0,2,3,0,0,0
WomenWhoStutter,97,75,15100000,15148000,False,WomenWhoStutter_97_1,0.4889779388904571,train,test,train,dev,0,0,1,1,0,0,0,0,2,1,0,0
WomenWhoStutter,97,76,17467680,17515680,True,Pamela Mertz,0.4870072603225708,,train,test,test,0,0,0,0,1,3,0,3,0,1,0,0
WomenWhoStutter,97,77,17497600,17545600,True,Pamela Mertz,0.5630784034729004,,train,test,test,0,0,0,2,2,1,1,0,0,0,0,0
WomenWhoStutter,97,78,1358080,1406080,True,Pamela Mertz,0.5108659863471985,,train,test,test,0,0,1,0,3,0,0,1,0,0,0,0
WomenWhoStutter,97,79,1385440,1433440,True,Pamela Mertz,0.0515285208821296,,train,test,test,1,0,0,1,3,0,1,0,0,0,0,0
WomenWhoStutter,97,80,17540000,17588000,True,Pamela Mertz,0.6145785450935364,,train,test,test,0,0,0,0,2,1,0,0,0,0,0,0
WomenWhoStutter,97,81,17566240,17614240,True,Pamela Mertz,0.5706712603569031,,train,test,test,0,0,0,1,2,0,0,0,0,0,0,0
WomenWhoStutter,97,82,17663360,17711360,True,Pamela Mertz,0.2143643200397491,,train,test,test,0,0,0,1,3,0,0,0,0,0,0,0
WomenWhoStutter,97,83,17690080,17738080,True,Pamela Mertz,0.5522228479385376,,train,test,test,0,0,0,1,1,0,0,0,1,0,0,0
WomenWhoStutter,97,84,17997920,18045920,False,WomenWhoStutter_97_1,0.4768520593643188,train,test,train,dev,0,0,0,1,0,0,0,2,2,0,0,0
WomenWhoStutter,97,85,18024000,18072000,False,WomenWhoStutter_97_1,0.5401479005813599,train,test,train,dev,0,0,0,2,0,0,0,0,1,2,0,0
WomenWhoStutter,97,86,18037120,18085120,False,WomenWhoStutter_97_1,0.5297282338142395,train,test,train,dev,0,0,0,0,0,0,0,0,3,3,0,0
WomenWhoStutter,97,87,18867680,18915680,True,Pamela Mertz,0.5688141584396362,,train,test,test,1,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,88,18893920,18941920,False,WomenWhoStutter_97_1,0.5595771074295044,train,test,train,dev,0,1,1,0,0,0,0,2,2,0,0,0
WomenWhoStutter,97,89,19050240,19098240,True,Pamela Mertz,0.4552472233772278,,train,test,test,0,0,0,0,0,3,0,0,0,1,0,0
WomenWhoStutter,97,90,19076480,19124480,True,Pamela Mertz,0.540183424949646,,train,test,test,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,97,91,19386400,19434400,False,WomenWhoStutter_97_1,0.5720370411872864,train,test,train,dev,0,0,0,3,1,0,0,0,0,0,0,0
WomenWhoStutter,97,92,19412160,19460160,False,WomenWhoStutter_97_1,0.6122616529464722,train,test,train,dev,0,0,1,0,0,0,0,1,2,0,0,0
WomenWhoStutter,97,93,19945760,19993760,False,WomenWhoStutter_97_1,0.1257258802652359,train,test,train,dev,1,0,0,0,0,0,0,0,2,0,0,1
WomenWhoStutter,97,94,19977440,20025440,False,WomenWhoStutter_97_1,0.3458530604839325,train,test,train,dev,0,0,0,0,1,2,0,1,0,1,0,0
WomenWhoStutter,97,95,20062400,20110400,False,WomenWhoStutter_97_1,0.6600345969200134,train,test,train,dev,0,0,1,1,0,0,0,3,1,2,0,0
WomenWhoStutter,97,96,20096480,20144480,False,WomenWhoStutter_97_1,0.6468057036399841,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,97,97,20384480,20432480,False,WomenWhoStutter_97_1,0.6424044966697693,train,test,train,dev,0,0,1,1,0,0,0,1,1,0,0,0
WomenWhoStutter,97,98,20415680,20463680,False,WomenWhoStutter_97_1,0.4628276824951172,train,test,train,dev,0,0,2,1,0,0,0,0,1,0,0,0
WomenWhoStutter,97,99,1428800,1476800,True,Pamela Mertz,0.0172278303653001,,train,test,test,0,0,0,2,2,0,2,0,0,0,0,0
WomenWhoStutter,97,100,20448160,20496160,False,WomenWhoStutter_97_1,0.5704286694526672,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,97,101,20603520,20651520,False,WomenWhoStutter_97_1,0.3144944012165069,train,test,train,dev,0,0,0,1,3,0,0,2,0,0,0,0
WomenWhoStutter,97,102,20629760,20677760,True,Pamela Mertz,0.3979021906852722,,train,test,test,0,0,0,1,2,0,0,1,0,0,0,0
WomenWhoStutter,97,103,21000160,21048160,True,Pamela Mertz,0.5639304518699646,,train,test,test,0,0,0,1,1,1,0,0,0,1,0,0
WomenWhoStutter,97,104,21025600,21073600,True,Pamela Mertz,0.5548798441886902,,train,test,test,0,0,0,1,2,0,0,0,0,0,0,0
WomenWhoStutter,97,105,21158240,21206240,True,Pamela Mertz,0.5669605731964111,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0
WomenWhoStutter,97,106,21194560,21242560,False,WomenWhoStutter_97_1,0.479624480009079,train,test,train,dev,0,0,0,0,0,3,1,1,0,0,0,0
WomenWhoStutter,97,107,21540000,21588000,False,WomenWhoStutter_97_1,0.5379859209060669,train,test,train,dev,0,0,2,0,0,0,0,0,2,2,0,0
WomenWhoStutter,97,108,21568000,21616000,False,WomenWhoStutter_97_1,0.5173574090003967,train,test,train,dev,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,97,109,22024800,22072800,True,Pamela Mertz,0.406466007232666,,train,test,test,0,0,0,0,3,3,0,2,0,0,0,0
WomenWhoStutter,97,110,22052480,22100480,True,Pamela Mertz,0.5443710684776306,,train,test,test,0,0,0,0,2,3,0,1,0,0,0,0
WomenWhoStutter,97,111,22412160,22460160,True,Pamela Mertz,0.4776339530944824,,train,test,test,0,0,0,0,0,1,0,0,2,1,0,0
WomenWhoStutter,97,112,22440800,22488800,True,Pamela Mertz,0.5685281157493591,,train,test,test,0,0,0,1,2,2,0,3,0,0,0,0
WomenWhoStutter,97,113,22680160,22728160,True,Pamela Mertz,0.4060791730880737,,train,test,test,0,0,0,2,2,0,0,3,0,0,0,0
WomenWhoStutter,97,114,22707360,22755360,True,Pamela Mertz,0.4574663639068603,,train,test,test,0,0,0,0,3,3,0,0,0,1,0,0
WomenWhoStutter,97,115,22765120,22813120,True,Pamela Mertz,0.5337333083152771,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0
WomenWhoStutter,97,116,22791360,22839360,True,Pamela Mertz,0.1616959422826767,,train,test,test,0,0,0,0,0,3,0,0,0,0,0,0
WomenWhoStutter,97,117,23360320,23408320,True,Pamela Mertz,0.4909482896327972,,train,test,test,0,0,0,1,3,0,0,0,0,1,0,0
WomenWhoStutter,97,118,23385600,23433600,True,Pamela Mertz,0.5214938521385193,,train,test,test,0,0,0,0,3,1,0,0,0,0,0,0
WomenWhoStutter,97,119,1735360,1783360,True,Pamela Mertz,0.5558329224586487,,train,test,test,0,0,0,0,0,0,0,1,3,0,0,0
WomenWhoStutter,97,120,1760960,1808960,True,Pamela Mertz,0.4465787410736084,,train,test,test,0,0,1,1,0,0,0,1,1,0,0,0
WomenWhoStutter,97,121,23685440,23733440,True,Pamela Mertz,0.5882024168968201,,train,test,test,0,0,0,2,0,2,1,0,1,1,0,0
WomenWhoStutter,97,122,23713600,23761600,True,Pamela Mertz,0.6244035959243774,,train,test,test,0,0,0,1,1,2,0,1,0,1,0,0
WomenWhoStutter,97,123,24417920,24465920,True,Pamela Mertz,0.4317632913589477,,train,test,test,0,0,1,1,3,1,0,2,0,0,0,0
WomenWhoStutter,97,124,24445920,24493920,True,Pamela Mertz,0.5867311954498291,,train,test,test,0,0,0,1,3,0,0,2,0,0,0,0
WomenWhoStutter,97,125,24757760,24805760,True,Pamela Mertz,0.622962474822998,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,126,24790240,24838240,True,Pamela Mertz,0.5168026685714722,,train,test,test,0,0,0,3,1,2,0,0,0,0,0,0
WomenWhoStutter,97,127,24855040,24903040,True,Pamela Mertz,0.5734113454818726,,train,test,test,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,97,128,24880320,24928320,False,WomenWhoStutter_97_1,0.2477872520685196,train,test,train,dev,0,0,0,3,1,0,0,0,0,1,0,0
WomenWhoStutter,97,129,24935520,24983520,False,WomenWhoStutter_97_1,0.5063892006874084,train,test,train,dev,0,0,0,3,0,0,0,1,0,0,0,0
WomenWhoStutter,97,130,25229280,25277280,True,Pamela Mertz,0.5168442726135254,,train,test,test,0,0,0,0,2,0,0,1,1,1,0,0
WomenWhoStutter,97,131,25254400,25302400,True,Pamela Mertz,0.6141228079795837,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0
WomenWhoStutter,97,132,25413920,25461920,True,Pamela Mertz,0.5134744048118591,,train,test,test,0,0,0,1,2,2,0,0,0,0,0,0
WomenWhoStutter,97,133,25439040,25487040,True,Pamela Mertz,0.5536203384399414,,train,test,test,0,0,0,0,3,2,0,0,0,1,0,0
WomenWhoStutter,97,134,25481280,25529280,True,Pamela Mertz,0.5377237796783447,,train,test,test,0,0,0,0,0,3,0,0,0,1,0,0
WomenWhoStutter,97,135,25510080,25558080,True,Pamela Mertz,0.5502002239227295,,train,test,test,0,0,0,1,2,1,0,0,0,0,0,0
WomenWhoStutter,97,136,25542560,25590560,True,Pamela Mertz,0.6097025871276855,,train,test,test,0,0,0,1,2,0,0,0,0,1,0,0
WomenWhoStutter,97,137,25591200,25639200,True,Pamela Mertz,0.5949285626411438,,train,test,test,0,0,1,0,2,1,0,1,0,1,0,0
WomenWhoStutter,97,138,25618720,25666720,True,Pamela Mertz,0.5076355934143066,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,139,1800640,1848640,True,Pamela Mertz,0.146712064743042,,train,test,test,0,0,0,1,3,2,0,1,0,0,0,0
WomenWhoStutter,97,140,25654720,25702720,True,Pamela Mertz,0.5269416570663452,,train,test,test,0,0,0,0,3,1,0,0,0,0,0,0
WomenWhoStutter,97,141,25695520,25743520,True,Pamela Mertz,0.5316498875617981,,train,test,test,0,0,0,0,1,2,0,0,1,0,0,0
WomenWhoStutter,97,142,25720480,25768480,True,Pamela Mertz,0.600560188293457,,train,test,test,0,0,0,1,3,1,0,0,0,1,0,0
WomenWhoStutter,97,143,25798880,25846880,True,Pamela Mertz,0.4319042563438415,,train,test,test,0,0,0,1,2,1,0,0,0,0,0,0
WomenWhoStutter,97,144,25824640,25872640,True,Pamela Mertz,0.2312331646680832,,train,test,test,0,0,0,1,3,0,1,0,0,0,0,0
WomenWhoStutter,97,145,25874400,25922400,True,Pamela Mertz,0.6044877171516418,,train,test,test,0,0,0,1,2,2,0,0,0,0,0,0
WomenWhoStutter,97,146,25903680,25951680,True,Pamela Mertz,0.620780348777771,,train,test,test,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,97,147,26240640,26288640,False,WomenWhoStutter_97_1,0.568041980266571,train,test,train,dev,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,97,148,26269440,26317440,False,WomenWhoStutter_97_1,0.2953739762306213,train,test,train,dev,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,97,149,26279360,26327360,False,WomenWhoStutter_97_1,0.4574621915817261,train,test,train,dev,0,0,0,1,0,0,0,0,2,2,0,0
WomenWhoStutter,97,150,26298720,26346720,False,WomenWhoStutter_97_1,0.5968568325042725,train,test,train,dev,0,0,0,0,0,0,0,0,3,2,0,0
WomenWhoStutter,97,151,26371680,26419680,False,WomenWhoStutter_97_1,0.6623877882957458,train,test,train,dev,0,0,0,0,1,2,0,0,0,0,0,0
WomenWhoStutter,97,152,26397760,26445760,False,WomenWhoStutter_97_1,0.5185015797615051,train,test,train,dev,0,0,0,2,0,1,0,0,0,0,0,0
WomenWhoStutter,97,153,26448960,26496960,False,WomenWhoStutter_97_1,0.5965705513954163,train,test,train,dev,0,0,0,1,0,0,0,1,2,0,0,0
WomenWhoStutter,97,154,26738080,26786080,False,WomenWhoStutter_97_1,0.6231305003166199,train,test,train,dev,0,0,0,1,0,1,0,0,1,0,0,0
WomenWhoStutter,97,155,26769600,26817600,False,WomenWhoStutter_97_1,0.6502337455749512,train,test,train,dev,0,0,0,1,0,0,0,3,2,1,0,0
WomenWhoStutter,97,156,1879680,1927680,True,Pamela Mertz,0.2391878366470337,,train,test,test,0,0,0,0,2,1,0,0,0,0,0,0
WomenWhoStutter,97,157,1906080,1954080,False,WomenWhoStutter_97_1,0.5487144589424133,train,test,train,dev,0,0,1,1,0,0,0,1,1,1,0,0
WomenWhoStutter,97,158,27226400,27274400,True,Pamela Mertz,0.6086630821228027,,train,test,test,0,0,0,1,1,1,0,0,0,0,0,0
WomenWhoStutter,97,159,27260000,27308000,True,Pamela Mertz,0.4407448470592499,,train,test,test,0,0,0,2,1,3,0,0,0,0,0,0
WomenWhoStutter,97,160,27443840,27491840,True,Pamela Mertz,0.5326843857765198,,train,test,test,0,0,0,1,0,0,1,0,2,1,0,0
WomenWhoStutter,97,161,27471360,27519360,False,WomenWhoStutter_97_1,0.4509604871273041,train,test,train,dev,0,0,0,0,0,3,0,3,0,0,0,0
WomenWhoStutter,97,162,27550720,27598720,False,WomenWhoStutter_97_1,0.3963482081890106,train,test,train,dev,0,0,0,1,1,1,0,2,0,0,0,0
WomenWhoStutter,97,163,27584480,27632480,False,WomenWhoStutter_97_1,0.5915341377258301,train,test,train,dev,0,0,0,1,0,3,1,0,0,0,0,0
WomenWhoStutter,97,164,28207840,28255840,True,Pamela Mertz,0.0737350434064865,,train,test,test,0,0,1,2,0,0,1,1,1,0,0,0
WomenWhoStutter,97,165,28233280,28281280,False,WomenWhoStutter_97_1,0.2412740290164947,train,test,train,dev,0,0,1,0,0,0,0,3,3,0,0,0
WomenWhoStutter,97,166,28778240,28826240,False,WomenWhoStutter_97_1,0.5250899791717529,train,test,train,dev,0,0,2,0,0,0,0,3,1,0,0,0
WomenWhoStutter,97,167,28811360,28859360,False,WomenWhoStutter_97_1,0.4957968592643738,train,test,train,dev,0,0,0,1,2,0,0,0,0,0,0,0
WomenWhoStutter,97,168,28866240,28914240,False,WomenWhoStutter_97_1,0.5960766673088074,train,test,train,dev,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,97,169,28891520,28939520,False,WomenWhoStutter_97_1,0.6175562143325806,train,test,train,dev,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,97,170,28946240,28994240,False,WomenWhoStutter_97_1,0.5664892792701721,train,test,train,dev,0,0,0,1,0,0,0,3,2,0,0,0
WomenWhoStutter,97,171,28975520,29023520,False,WomenWhoStutter_97_1,0.6575878858566284,train,test,train,dev,0,0,1,1,1,1,0,2,0,0,0,0
WomenWhoStutter,97,172,29133120,29181120,False,WomenWhoStutter_97_1,0.6496390104293823,train,test,train,dev,0,0,1,0,0,1,0,1,2,1,0,0
WomenWhoStutter,97,173,29167840,29215840,False,WomenWhoStutter_97_1,0.5660822987556458,train,test,train,dev,0,1,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,97,174,29487680,29535680,True,Pamela Mertz,0.4789421260356903,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
WomenWhoStutter,97,175,29523840,29571840,True,Pamela Mertz,0.4455135762691498,,train,test,test,0,0,0,2,1,3,1,2,0,0,0,0
WomenWhoStutter,97,176,30166080,30214080,False,WomenWhoStutter_97_1,0.2655439376831054,train,test,train,dev,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,97,177,30192800,30240800,False,WomenWhoStutter_97_1,0.5841936469078064,train,test,train,dev,0,0,0,1,0,0,0,2,2,0,0,0
WomenWhoStutter,97,178,2235520,2283520,False,WomenWhoStutter_97_1,0.6677201390266418,train,test,train,dev,0,0,1,1,0,0,0,1,1,1,0,0
WomenWhoStutter,97,179,2262880,2310880,False,WomenWhoStutter_97_1,0.6333186626434326,train,test,train,dev,0,0,0,0,0,0,0,3,3,2,0,0
WomenWhoStutter,97,180,30583840,30631840,False,WomenWhoStutter_97_1,0.549628496170044,train,test,train,dev,0,0,2,3,0,0,0,0,0,0,0,0
WomenWhoStutter,97,181,30609760,30657760,False,WomenWhoStutter_97_1,0.4334404468536377,train,test,train,dev,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,97,182,32064960,32112960,False,WomenWhoStutter_97_1,0.3658791184425354,train,test,train,dev,0,0,2,0,1,0,0,0,1,0,0,0
WomenWhoStutter,97,183,32094560,32142560,False,WomenWhoStutter_97_1,0.5819012522697449,train,test,train,dev,0,0,0,1,0,3,0,0,0,1,0,0
WomenWhoStutter,97,184,32478080,32526080,True,Pamela Mertz,0.5316824316978455,,train,test,test,0,0,0,1,0,0,0,0,3,1,0,0
WomenWhoStutter,97,185,32509920,32557920,True,Pamela Mertz,0.1117877885699272,,train,test,test,1,1,0,1,1,2,3,0,0,0,0,0
WomenWhoStutter,97,186,33834240,33882240,True,Pamela Mertz,0.2001585662364959,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0
WomenWhoStutter,97,187,33863200,33911200,True,Pamela Mertz,0.5877196192741394,,train,test,test,0,0,0,2,1,0,0,0,0,0,0,0
WomenWhoStutter,97,188,33901440,33949440,False,WomenWhoStutter_97_1,0.5639678239822388,train,test,train,dev,0,0,0,0,1,3,0,0,0,1,0,0
WomenWhoStutter,97,189,34057920,34105920,False,WomenWhoStutter_97_1,0.602571427822113,train,test,train,dev,0,0,0,0,0,3,0,0,0,1,0,0
WomenWhoStutter,97,190,34083680,34131680,False,WomenWhoStutter_97_1,0.595535397529602,train,test,train,dev,0,0,0,2,0,2,0,0,1,1,0,0
WomenWhoStutter,97,191,35421440,35469440,False,WomenWhoStutter_97_1,0.6050434112548828,train,test,train,dev,0,0,2,1,0,0,0,3,1,0,0,0
WomenWhoStutter,97,192,35447040,35495040,False,WomenWhoStutter_97_1,0.6035205721855164,train,test,train,dev,0,0,1,0,0,3,0,1,0,0,0,0
WomenWhoStutter,97,193,35610080,35658080,False,WomenWhoStutter_97_1,0.5317128300666809,train,test,train,dev,0,0,1,1,0,1,0,3,1,0,0,0
WomenWhoStutter,97,194,35637760,35685760,False,WomenWhoStutter_97_1,0.4646844267845154,train,test,train,dev,0,0,1,2,0,1,0,2,0,1,0,0
WomenWhoStutter,97,195,36139200,36187200,False,WomenWhoStutter_97_1,0.5283036231994629,train,test,train,dev,0,0,1,0,0,0,0,3,2,1,0,0
